,_unit_id,text,Compound,Sentiment,Airplane,Question Tag
212,681448621,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,-0.5093,negative,@virginamerica,
213,681448623,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,-0.6705,negative,@virginamerica,question
214,681448625,@VirginAmerica can�۪t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,0.0,neutral,@virginamerica,
215,681448628,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",0.0,neutral,@virginamerica,
216,681448630,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",-0.4767,neutral,@virginamerica,
217,681448632,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,0.0,neutral,@virginamerica,
218,681448634,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",-0.6641,negative,@virginamerica,question
219,681448637,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,0.0516,neutral,@virginamerica,
220,681448639,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,0.0,neutral,@virginamerica,
221,681448641,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,-0.25,neutral,@virginamerica,
222,681448643,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,0.8622,positive,@virginamerica,
223,681448645,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,0.7845,positive,@virginamerica,
224,681448648,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,0.0,neutral,@virginamerica,
225,681448650,"@VirginAmerica it�۪s just a bug report, guys",0.0,neutral,@virginamerica,
226,681448652,@VirginAmerica hold times at call center are a bit much,0.0,neutral,@virginamerica,
227,681448653,@VirginAmerica Like http://t.co/VPqEm31XUQ,0.3612,neutral,@virginamerica,
228,681448654,@VirginAmerica Site down? #help,0.0,neutral,@virginamerica,question
229,681448656,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,0.7249,positive,@virginamerica,
230,681448658,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",0.6588,positive,awesome!,
231,681448660,@VirginAmerica thanks so much!,0.4926,neutral,@virginamerica,
232,681448663,"@VirginAmerica Trying to reset my password, email never arrives. Help?",-0.3089,neutral,@virginamerica,
233,681448665,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",0.0,neutral,"@virginamerica,",
234,681448667,@VirginAmerica Very nicely done. _�ԏ,0.4404,neutral,@virginamerica,
235,681448669,@VirginAmerica I�۪m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),0.2942,neutral,@virginamerica,
236,681448671,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,-0.3182,neutral,@virginamerica,
237,681448673,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",-0.25,neutral,@virginamerica,question
238,681448676,@VirginAmerica hahaha _�@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!_�,0.9257,positive,@virginamerica,
239,681448679,@VirginAmerica sounds like fun !,0.7263,positive,@virginamerica,
240,681448683,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax,0.0,neutral,@virginamerica,
241,681448685,@virginamerica spruce moose!,0.0,neutral,@virginamerica,
242,681448688,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.",0.3182,neutral,@virginamerica,
243,681448690,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",0.0,neutral,@virginamerica,question
244,681448692,"@VirginAmerica classiq, luv Virgin America. Greetingz",0.0,neutral,@virginamerica,
245,681448694,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",-0.4019,neutral,@virginamerica,
246,681448696,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,0.8588,positive,@virginamerica,
247,681448699,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,0.7345,positive,@virginamerica,
248,681448701,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,0.6696,positive,@virginamerica,
249,681448704,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",-0.4767,neutral,@virginamerica,
250,681448706,@VirginAmerica current bug on website shows �select departure city�۪ when selecting destination city http://t.co/SLLYIBE2vQ,0.0,neutral,@virginamerica,
251,681448707,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,-0.0772,neutral,@virginamerica,
252,681448709,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",0.872,positive,@virginamerica,
253,681448711,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",0.8934,positive,@virginamerica,
254,681448713,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight_ٍ�#sfo,0.7494,positive,@virginamerica,
255,681448715,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",0.296,neutral,@virginamerica,
256,681448717,@VirginAmerica any plans to start flying direct from DAL to LAS?,0.0,neutral,@virginamerica,
257,681448720,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,0.0,neutral,@virginamerica,
258,681448722,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",0.8595,positive,"@virginamerica,",
259,681448724,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member_�,0.5574,positive,@virginamerica,
260,681448726,@VirginAmerica Grand Budapest Hotel #OscarsCountdown,0.4588,neutral,@virginamerica,
261,681448728,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.,-0.296,neutral,@virginamerica,
262,681448730,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,-0.4371,neutral,@virginamerica,
263,681448732,@VirginAmerica there is something wrong with you website in Safari iPhone,-0.4767,neutral,@virginamerica,
264,681448735,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet,0.6486,positive,@virginamerica,
265,681448737,@VirginAmerica Already checked in so the page expired :X,0.0,neutral,@virginamerica,
266,681448739,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!,-0.1316,neutral,@virginamerica,
267,681448741,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,0.296,neutral,@virginamerica,
268,681448743,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,0.0,neutral,@virginamerica,
269,681448745,@VirginAmerica I see what you did there ;),0.2263,neutral,@virginamerica,
270,681448749,@VirginAmerica way to take advantage of #MayweatherPacquiao :),0.6124,positive,@virginamerica,
271,681448751,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao,-0.3818,neutral,@virginamerica,
272,681448753,@VirginAmerica your inflight team makes the experience #amazing!,0.0,neutral,@virginamerica,
273,681448755,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J,0.3991,neutral,@virginamerica,
274,681448757,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected_�_ #DISAPPOINTED",0.4404,neutral,@virginamerica,
275,681448759,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef,-0.4404,neutral,@virginamerica,
276,681448761,@VirginAmerica fav airline,0.4588,neutral,@virginamerica,
277,681448763,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-),0.7332,positive,@virginamerica,
278,681448764,_�ԍ_�ԍ�_� When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.�۝,0.0,neutral,_�ԍ_�ԍ�_�,question
279,681448765,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.,0.0,neutral,@virginamerica,question
280,681448766,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,-0.3182,neutral,@virginamerica,
281,681448767,@VirginAmerica Thank you!!,0.4738,neutral,@virginamerica,
282,681448768,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,-0.34,neutral,@virginamerica,
283,681448769,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!,0.0,neutral,@virginamerica,
284,681448770,@VirginAmerica I need you to follow back in order to DM.,0.0,neutral,@virginamerica,
285,681448771,@VirginAmerica Need to start flying to @KCIAirport .  _�__�_�_�,0.0,neutral,@virginamerica,
286,681448772,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.,0.0,neutral,@virginamerica,
287,681448773,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!,0.0,neutral,@virginamerica,
288,681448774,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!,-0.5553,negative,@virginamerica,
289,681448775,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-),0.2111,neutral,@virginamerica,
290,681448776,@VirginAmerica what is your policy on flying after surgery?,0.0,neutral,@virginamerica,
291,681448777,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg,0.4404,neutral,@virginamerica,
292,681448778,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",-0.6476,negative,@virginamerica,
293,681448779,@VirginAmerica would love to do more for virgin just like I do for @GoPro,0.7717,positive,@virginamerica,
294,681448780,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,0.0,neutral,@virginamerica,
295,681448781,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",0.0,neutral,@virginamerica,
296,681448782,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,0.4567,neutral,@virginamerica,
297,681448783,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",0.6908,positive,@virginamerica,
298,681448784,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,0.0,neutral,@virginamerica,
299,681448785,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA,0.2263,neutral,@virginamerica,
300,681448786,@VirginAmerica @madbee95 check the website before you go to the airport!,0.0,neutral,@virginamerica,
301,681448787,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,-0.4767,neutral,@virginamerica,
302,681448788,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8,0.0,neutral,@virginamerica,
303,681448789,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,0.7717,positive,@virginamerica,
304,681448790,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff",-0.3182,neutral,@virginamerica,
